course name,section number,instructor,campus,meeting time,instruction mode,required additional sections,current enrollment,max enrollment,seats available,reserved seats info,waitlist available seats
Elementary American Sign Language II,008D,Joseph Mattiace (PI),STORR,12:30PM - 1:20PM / TuTh,In Person,You will be auto-enrolled in section(s) 008,0,20,20,,0
Intermediate American Sign Language II,001,Colleen Shaw (PI),STORR,11:15AM - 12:05PM / MoWe,In Person,,0,20,,,
Intermediate American Sign Language II,001D,Colleen Shaw (SI),STORR,11:00AM - 11:50AM / TuTh,In Person,You will be auto-enrolled in section(s) 001,0,20,20,,0
Intermediate American Sign Language II,002,Colleen Shaw (PI),STORR,10:10AM - 11:00AM / MoWe,In Person,,0,20,,,
Intermediate American Sign Language II,002D,Colleen Shaw (SI),STORR,9:30AM - 10:20AM / TuTh,In Person,You will be auto-enrolled in section(s) 002,0,20,20,,0
Intermediate American Sign Language II,003,Colleen Shaw (PI),STORR,3:35PM - 4:25PM / MoWe,In Person,,0,20,,,
Intermediate American Sign Language II,003D,Colleen Shaw (SI),STORR,3:30PM - 4:20PM / TuTh,In Person,You will be auto-enrolled in section(s) 003,0,20,20,,0
Intermediate American Sign Language II,004,Kara Gournaris (PI),STORR,2:30PM - 3:20PM / MoWe,In Person,,0,20,,,
Intermediate American Sign Language II,004D,Kara Gournaris (SI),STORR,2:00PM - 2:50PM / TuTh,In Person,You will be auto-enrolled in section(s) 004,0,20,20,,0
Introduction to Interpreting: American Sign Language and English,001,Linda Pelletier (PI),STORR,8:00AM - 9:15AM / TuTh,In Person,,0,20,20,,0
Consecutive Interpreting,001,Linda Pelletier (PI),STORR,11:00AM - 12:15PM / TuTh,In Person,,0,20,20,,0
Women and Gender in the Deaf World,001,Brenda Brueggemann (PI),STORR,3:30PM - 4:45PM / TuTh,In Person,,0,20,20,,0
Field Study,001,Linda Pelletier (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,3,3,,0
Experiential Learning,001,Linda Pelletier (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,20,20,,0
Variable Topics,001,Kara Gournaris (PI),STORR,9:30AM - 10:45AM / TuTh,In Person,,0,25,25,,0
Independent Study,001,Michael Schlang (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Independent Study,003,Colleen Shaw (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Advanced American Sign Language Level II,001,Michael Schlang (PI),STORR,1:25PM - 2:15PM / MoWeFr,In Person,,0,19,19,,0
Introduction to American Studies,001,Katharine Capshaw (PI),STORR,11:00AM - 12:15PM / TuTh,In Person,,0,24,24,,0
Introduction to American Studies,002,Lincoln Hirn (PI),STORR,12:20PM - 1:10PM / MoWeFr,In Person,,0,20,20,,0
Introduction to American Studies,1000,Robert Ford (PI),OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Introduction to American Studies,1001,Kara Tierney (PI),OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Introduction to American Studies,1002,"Laina Kominos (PI), Leah Rosen (PI)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Introduction to American Studies,701,Melanie Newport (PI),HRTFD,10:10AM - 11:00AM / MoWeFr,In Person,,0,10,10,,0
Literature and Culture of North America before 1800,331,Sam Sommers (PI),WTBY,5:00PM - 6:15PM / TuTh,In Person,,0,10,10,,0
Literature and Culture of North America before 1800,701,Gregory Kneidel (PI),HRTFD,12:30PM - 1:45PM / TuTh,In Person,,0,30,30,,0
Jewish Culture in American Film,001,Grae Sibelman (PI),STORR,3:30PM - 6:30PM / Tu,In Person,,0,15,15,,0
Empire and US Culture,001,Jerry Phillips (PI),STORR,11:15AM - 12:05PM / MoWeFr,In Person,,0,10,10,,0
Disability in American Literature and Culture,001,Staff,STORR,12:30PM - 1:45PM / TuTh,In Person,,0,5,5,,0
Disability in American Literature and Culture,002,Kelly Suprenant (TA),STORR,11:15AM - 12:05PM / MoWeFr,In Person,,0,5,5,,0
American Utopias and Dystopias,001,Emily Dolan Gierer (PI),STORR,11:15AM - 12:05PM / MoWe,In Person,,0,3,3,,0
American Utopias and Dystopias,002,Martha Cutter (PI),STORR,9:30AM - 10:45AM / TuTh,In Person,,0,12,12,,0
City and Community in Film,801,Guy Perrotta (PI),STMFD,12:20PM - 2:50PM / We,In Person,,0,30,30,,30
City and Community in Film,802,Guy Perrotta (PI),STMFD,9:05AM - 11:35AM / We,In Person,,0,35,35,,0
"Crime, Policing, and Punishment in the United States",001,Melanie Newport (PI),STORR,11:15AM - 12:05PM / MoWeFr,In Person,,0,20,20,,0
American Studies Methods,001,Wayne Franklin (PI),STORR,2:00PM - 3:15PM / TuTh,In Person,,0,10,10,,0
Race and the Scientific Imagination,001,Anna Mae Duane (PI),STORR,12:30PM - 1:45PM / Tu,In Person,,0,5,5,,0
Japanese Americans and World War II,331,Tina Reardon (PI),WTBY,3:30PM - 6:00PM / We,Hybrid,,0,10,10,,0
"Hip Hop, Politics and Youth Culture in America",001,Jeffrey Ogbar (PI),STORR,2:00PM - 3:15PM / TuTh,In Person,,0,10,10,,0
History and Theory of Digital Art,001,Kelly Dennis (PI),STORR,12:20PM - 1:35PM / MoWe,In Person,,0,5,5,,0
Independent Study,002,Wayne Franklin (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Principles of Animal Nutrition and Feeding,001,Amy Safran (PI),STORR,11:15AM - 12:05PM / MoWe,In Person,,0,140,,,
Principles of Animal Nutrition and Feeding,001L,Amy Safran (SI),STORR,1:25PM - 3:20PM / Mo,In Person,You will be auto-enrolled in section(s) 001,0,30,30,,0
Principles of Animal Nutrition and Feeding,002L,Amy Safran (SI),STORR,1:15PM - 3:15PM / Tu,In Person,You will be auto-enrolled in section(s) 001,0,30,30,,0
Principles of Animal Nutrition and Feeding,003L,Amy Safran (PI),STORR,12:20PM - 2:15PM / We,In Person,You will be auto-enrolled in section(s) 001,0,35,35,,0
Principles of Animal Nutrition and Feeding,004L,Amy Safran (SI),STORR,2:30PM - 4:25PM / We,In Person,You will be auto-enrolled in section(s) 001,0,40,40,,0
Principles of Animal Nutrition and Feeding,005L,Amy Safran (PI),STORR,12:20PM - 2:15PM / We,In Person,You will be auto-enrolled in section(s) 001,0,35,35,,0
Behavior and Training of Domestic Animals,001,Jenifer Nadeau (PI),STORR,12:30PM - 1:45PM / TuTh,In Person,,0,30,30,,0
Behavior and Training of Domestic Animals,1000,"Edward Gregorski (EC), Jenifer Donini (PI), Tammy Spice (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Behavior and Training of Domestic Animals,1001,"Laura Manzi-Smith (PI), Lauren Kane (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Behavior and Training of Domestic Animals,1002,"Devon O'Keefe (PI), Lauren Kane (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Behavior and Training of Domestic Animals,1003,"Brenda Mihaliak (PI), James Apicelli (EC), Megan Grogan (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Behavior and Training of Domestic Animals,1004,"Mary Eddy (EC), Meghan Berry (PI)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Behavior and Training of Domestic Animals,1005,"Mary Eddy (EC), Ryan Blatchley (PI)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Behavior and Training of Domestic Animals,1006,"Gina Garfield (EC), Rebecca Ferguson (PI)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Behavior and Training of Domestic Animals,1007,"Geoffrey Davis (EC), Jennifer Discenza (EC), Nicole Wilcox (PI), Sylvia Ovalles (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Behavior and Training of Domestic Animals,1008,"Geoffrey Davis (EC), Jennifer Discenza (EC), Rebekah Woodworth (PI), Sylvia Ovalles (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
The Science of Food,001,"Richard Mancini (PI), Zhenlei Xiao (PI)",STORR,1:25PM - 2:15PM / MoWeFr,In Person,,0,60,60,,0
Introduction to Companion Animals,1000,"Renee Najarian (EC), Sheri Lee (EC), Valerie Mazrek (PI)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Introduction to Companion Animals,1001,"Cheryl Carberry (PI), Gregory Little (EC), Mary Little-Finnegan (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Introduction to Companion Animals,1002,"Mary Eddy (EC), Meghan Berry (PI)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Introduction to Companion Animals,1003,"Caroline Artioli (PI), Peter Ettlinger (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Introduction to Companion Animals,1004,"Geoffrey Davis (EC), Jennifer Discenza (EC), Nicole Wilcox (PI), Sylvia Ovalles (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Principles of Poultry Science,001,Abhinav Upadhyay (PI),STORR,11:00AM - 11:50AM / TuTh,In Person,,0,30,,,
Principles of Poultry Science,001L,Abhinav Upadhyay (SI),STORR,3:30PM - 5:30PM / Tu,In Person,You will be auto-enrolled in section(s) 001,0,30,30,,0
Companion Animal Science,001,Amy Safran (PI),STORR,3:30PM - 4:45PM / TuTh,In Person,,0,40,40,,0
Management Skills and Practices - Dairy,001,Amy Safran (PI),STORR,12:30PM - 1:45PM / Th,In Person,,0,6,6,,0
Management Skills and Practices - Equine,001,Alena Meacham (PI),STORR,11:00AM - 11:50AM / Th,In Person,,0,10,10,,0
Animal Science Field Excursions,001,Amy Safran (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,9,9,,0
Special Topics,001,Amy Safran (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,3,3,,0
Independent Study,001,Chaoyu Zhai (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,6,6,,0
Independent Study,002,Md Elias Uddin (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,6,6,,0
Independent Study,004,Kristen Govoni (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,6,6,,0
Independent Study,005,Maria Gracia Gervasi (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Independent Study,007,Richard Mancini (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,6,6,,0
Independent Study,008,Alena Meacham (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,6,6,,0
Independent Study,010,Jenifer Nadeau (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,6,6,,0
Independent Study,011,Xiuchun Tian (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,6,6,,0
Independent Study,012,Kumar Venkitanarayanan (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,6,6,,0
Independent Study,013,Steven Zinn (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,6,6,,0
Independent Study,016,Amy Safran (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,15,15,,0
Independent Study,018,Sarah Reed (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,6,6,,0
Independent Study,019,Dennis D'Amico (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,6,6,,0
Independent Study,021,Mary Anne Roshni Amalaradjou (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,6,6,,0
Independent Study,022,Jenifer Nadeau (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,6,6,,0
Independent Study,023,Sarah Reed (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,6,6,,0
Independent Study,024,Jenifer Nadeau (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,6,6,,0
Independent Study,029,Breno Fragomeni (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,20,20,,0
Independent Study,030,Abhinav Upadhyay (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,6,6,,0
Independent Study,031,Lisa Nulton (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,6,6,,0
Independent Study,032,Amy Safran (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,6,6,,0
Reproductive Physiology,001,Maria Gracia Gervasi (PI),STORR,8:00AM - 9:15AM / TuTh,In Person,,0,120,,,
Reproductive Physiology,001L,Maria Gracia Gervasi (SI),STORR,11:00AM - 1:00PM / Th,In Person,You will be auto-enrolled in section(s) 001,0,40,40,,10
Reproductive Physiology,002L,Maria Gracia Gervasi (SI),STORR,1:00PM - 3:00PM / Th,In Person,You will be auto-enrolled in section(s) 001,0,40,40,,10
Reproductive Physiology,003L,Maria Gracia Gervasi (SI),STORR,3:00PM - 5:00PM / Th,In Person,You will be auto-enrolled in section(s) 001,0,40,40,,10
Career Paths in Animal Science,001,Pedram Rezamand (PI),STORR,3:35PM - 5:30PM / We,In Person,,0,110,110,,0
Laboratory Animal Science,001,Staff,STORR,11:15AM - 12:05PM / WeFr,In Person,,0,40,,,
Laboratory Animal Science,001L,Staff,STORR,9:05AM - 11:00AM / Mo,In Person,You will be auto-enrolled in section(s) 001,0,20,20,,10
Laboratory Animal Science,002L,Curtis Schondelmeyer (SI),STORR,12:20PM - 2:15PM / Mo,In Person,You will be auto-enrolled in section(s) 001,0,20,20,,10
Comparative Exercise Physiology,001,Sarah Reed (PI),STORR,11:00AM - 12:15PM / TuTh,In Person,,0,45,45,,0
Scientific Writing in Comparative Exercise Physiology,001,Sarah Reed (PI),STORR,12:20PM - 1:10PM / Mo,In Person,,0,15,15,,4
Endocrinology of Farm Animals,001,Steven Zinn (PI),STORR,9:30AM - 10:45AM / TuTh,In Person,,0,40,40,,0
Scientific Writing in Endocrinology of Farm Animals,001,Steven Zinn (PI),STORR,2:00PM - 2:50PM / Tu,In Person,,0,15,15,,4
Horse Breeding Farm Management,001,Sarah Reed (PI),STORR,12:20PM - 1:10PM / We,In Person,,0,20,,,
Horse Breeding Farm Management,001L,Sarah Reed (SI),STORR,8:00AM - 10:00AM / MoWe,In Person,You will be auto-enrolled in section(s) 001,0,20,20,,0
Advanced Broodmare and Foal Management,001,Lisa Nulton (PI),STORR,1:25PM - 3:20PM / Mo,In Person,,0,20,20,,10
Equine Training I - Foundations,001,Lisa Nulton (PI),STORR,9:30AM - 10:45AM / TuTh & 10:10AM - 11:00AM / MoWe,In Person,,0,15,15,,0
Equine Training I - Foundations,002,Alena Meacham (PI),STORR,2:30PM - 3:30PM / MoWeFr,In Person,,0,10,10,,0
Equine Training III - Advanced,001,Alena Meacham (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,6,6,,0
Equine Sports Rehabilitation Practicum,001,Lisa Nulton (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,10,10,,0
Animal Food Products: Dairy Technology,001,Dennis D'Amico (PI),STORR,11:15AM - 12:05PM / MoWe,In Person,,0,15,,,
Animal Food Products: Dairy Technology,001D,Dennis D'Amico (SI),STORR,9:05AM - 11:00AM / Mo,In Person,You will be auto-enrolled in section(s) 001,0,15,15,,0
Scientific Writing in Animal Food Products: Dairy Technology,001,Dennis D'Amico (PI),STORR,11:15AM - 12:05PM / Fr,In Person,,0,15,15,,4
Livestock and Carcass Evaluation,001,Megan Woodrum Setser (PI),STORR,3:30PM - 6:30PM / Th,In Person,,0,15,15,,0
Professional Internship,001,Jenifer Nadeau (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,40,40,,0
Professional Internship,003,Amy Safran (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,10,10,,0
Professional Internship,005,Steven Zinn (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,10,10,,0
Undergraduate Teaching Assistance in Animal Science,001,Alena Meacham (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Undergraduate Teaching Assistance in Animal Science,002,Xiuchun Tian (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Undergraduate Teaching Assistance in Animal Science,003,Jenifer Nadeau (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Undergraduate Teaching Assistance in Animal Science,004,Amy Safran (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Undergraduate Teaching Assistance in Animal Science,005,Lisa Nulton (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Undergraduate Teaching Assistance in Animal Science,006,Steven Zinn (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Undergraduate Teaching Assistance in Animal Science,007,Maria Gracia Gervasi (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,6,6,,0
Food Microbiology and Safety,001,Mary Anne Roshni Amalaradjou (PI),STORR,10:10AM - 11:00AM / MoWeFr,In Person,,0,40,40,,0
Scientific Writing in Food Microbiology and Safety,001,Mary Anne Roshni Amalaradjou (PI),STORR,12:20PM - 1:10PM / Mo,In Person,,0,15,15,,4
Methods of Equitation Instruction,001,Alena Meacham (PI),STORR,12:20PM - 1:10PM / Fr,In Person,,0,10,,,
Methods of Equitation Instruction,001L,Alena Meacham (SI),STORR,1:25PM - 2:15PM / Fr,In Person,You will be auto-enrolled in section(s) 001,0,10,10,,0
Undergraduate Honors Thesis Writing in Animal Science,001,Dennis D'Amico (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,19,19,,0
Undergraduate Honors Thesis Writing in Animal Science,002,Steven Zinn (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,19,19,,0
Undergraduate Honors Thesis Writing in Animal Science,003,Kristen Govoni (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,19,19,,0
Undergraduate Honors Thesis Writing in Animal Science,005,Sarah Reed (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,19,19,,0
Undergraduate Honors Thesis Writing in Animal Science,007,Jenifer Nadeau (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,19,19,,0
Undergraduate Honors Thesis Writing in Animal Science,008,Mary Anne Roshni Amalaradjou (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,19,19,,0
Undergraduate Honors Thesis Writing in Animal Science,009,Amy Safran (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Undergraduate Honors Thesis Writing in Animal Science,010,Breno Fragomeni (PI),STORR,12:00AM - 12:00AM /,By Arrangement,,0,5,5,,0
Peoples and Cultures of the World,001,Cesar Abadia (PI),STORR,9:05AM - 9:55AM / MoWe,In Person,,0,150,,,
Peoples and Cultures of the World,001D,Cesar Abadia (SI),STORR,9:05AM - 9:55AM / Fr,In Person,You will be auto-enrolled in section(s) 001,0,25,0,25 for RC Honors Students Only,0
Peoples and Cultures of the World,002D,Cesar Abadia (SI),STORR,10:10AM - 11:00AM / Fr,In Person,You will be auto-enrolled in section(s) 001,0,25,25,,0
Peoples and Cultures of the World,003D,Cesar Abadia (SI),STORR,11:15AM - 12:05PM / Fr,In Person,You will be auto-enrolled in section(s) 001,0,25,25,,0
Peoples and Cultures of the World,004D,Cesar Abadia (SI),STORR,12:20PM - 1:10PM / Fr,In Person,You will be auto-enrolled in section(s) 001,0,25,25,,0
Peoples and Cultures of the World,005D,Cesar Abadia (SI),STORR,1:25PM - 2:15PM / Fr,In Person,You will be auto-enrolled in section(s) 001,0,25,25,,0
Peoples and Cultures of the World,006D,Cesar Abadia (SI),STORR,2:30PM - 3:20PM / Fr,In Person,You will be auto-enrolled in section(s) 001,0,25,25,,0
Peoples and Cultures of the World,013,Sarah Willen (PI),STORR,12:00AM - 12:00AM /,Online Asynchronous,,0,300,,,
Peoples and Cultures of the World,013D,Richard Sosis (SI),STORR,12:20PM - 1:10PM / Fr,In Person,You will be auto-enrolled in section(s) 013,0,25,25,,0
Peoples and Cultures of the World,014D,Richard Sosis (SI),STORR,1:25PM - 2:15PM / Fr,In Person,You will be auto-enrolled in section(s) 013,0,25,25,,0
Peoples and Cultures of the World,015D,Richard Sosis (SI),STORR,11:15AM - 12:05PM / Fr,In Person,You will be auto-enrolled in section(s) 013,0,25,25,,0
Peoples and Cultures of the World,016D,Richard Sosis (SI),STORR,9:05AM - 9:55AM / Fr,In Person,You will be auto-enrolled in section(s) 013,0,25,25,,0
Peoples and Cultures of the World,017D,Richard Sosis (SI),STORR,10:10AM - 11:00AM / Fr,In Person,You will be auto-enrolled in section(s) 013,0,25,25,,0
Peoples and Cultures of the World,018D,Richard Sosis (SI),STORR,11:15AM - 12:05PM / Fr,In Person,You will be auto-enrolled in section(s) 013,0,25,25,,0
Peoples and Cultures of the World,019D,Richard Sosis (SI),STORR,1:25PM - 2:15PM / Fr,In Person,You will be auto-enrolled in section(s) 013,0,25,25,,0
Peoples and Cultures of the World,020D,Richard Sosis (SI),STORR,3:35PM - 4:25PM / Fr,In Person,You will be auto-enrolled in section(s) 013,0,25,25,,0
Peoples and Cultures of the World,022D,Richard Sosis (SI),STORR,2:30PM - 3:20PM / Fr,In Person,You will be auto-enrolled in section(s) 013,0,25,25,,0
Peoples and Cultures of the World,023D,Richard Sosis (SI),STORR,3:35PM - 4:25PM / Fr,In Person,You will be auto-enrolled in section(s) 013,0,25,25,,0
Peoples and Cultures of the World,024D,Richard Sosis (SI),STORR,8:00AM - 8:50AM / Fr,In Person,You will be auto-enrolled in section(s) 013,0,25,25,,0
Peoples and Cultures of the World,025D,Richard Sosis (SI),STORR,4:40PM - 5:30PM / Fr,In Person,You will be auto-enrolled in section(s) 013,0,25,25,,0
Peoples and Cultures of the World,1000,"Jonathan Schwartz (PI), Lori Keen (EC)",OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Peoples and Cultures of the World,1001,Kelly Zrenda (PI),OFF,12:00AM - 12:00AM /,In Person,,0,200,200,,0
Peoples and Cultures of the World,331,Yolanda Lee-Gorishti (PI),WTBY,3:30PM - 4:45PM / TuTh,In Person,,0,35,35,,0
Peoples and Cultures of the World,660,Sarah Holmes (PI),AVYPT,3:30PM - 4:45PM / TuTh,In Person,,0,35,35,,0
Peoples and Cultures of the World,701,Eric Williamson (PI),HRTFD,8:00AM - 9:15AM / TuTh,In Person,,0,40,40,,0
Peoples and Cultures of the World,702,Eric Williamson (PI),HRTFD,9:30AM - 10:45AM / TuTh,In Person,,0,40,40,,0
Peoples and Cultures of the World,801,Megan Gatton (PI),STMFD,12:30PM - 1:45PM / TuTh,In Person,,0,40,40,,0
Peoples and Cultures of the World,802,Robyn Booth (PI),STMFD,6:20PM - 8:50PM / We,In Person,,0,40,40,,0
Peoples and Cultures of the World,001,Noga Shemer (PI),STORR,10:10AM - 11:00AM / MoWe,In Person,,0,114,,,
